,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33
2975723,0,0,146.6514584,0
3139392,38.92347402,0,0,0
1280948,0,0,0,0
3349638,36.49075689,0,0,0
2903716,29.19260551,0,0,0
314722,0,0,0,0
2903863,0,93.03984431,0,0
2866628,0,0,0,0
68174,0,0,0,0
3078812,31.62532264,0,219.9771876,0
582702,0,0,0,0
234831,0,0,0,0
2929515,0,0,0,0
3131993,31.62532264,0,0,0
2763071,0,0,0,0
103621,0,0,0,0
2763317,0,0,0,0
1295642,0,0,89.62033567,0
2921416,138.6648762,0,0,0
2903824,0,0,0,0
513223,70.54879666,0,0,0
493,0,0,0,0
2211210,0,131.8064461,105.9149422,0
37931,0,0,0,0
3400909,0,0,0,0
638849,36.49075689,0,0,0
2057,0,0,0,0
47759,36.49075689,0,0,0
2944234,53.51977677,0,0,0
3389070,0,0,0,0
3060806,38.92347402,0,0,0
3132938,0,0,0,0
3136564,94.87596792,0,0,0
1660073,63.25064528,0,81.47303243,0
2755382,51.08705965,0,0,0
679663,46.2216254,93.03984431,0,0
2025349,24.32717126,0,0,0
2746,0,0,89.62033567,0
673860,0,0,0,0
292913,0,0,0,0
1222016,0,0,0,0
1141657,0,0,0,0
65741,0,0,0,0
946334,46.2216254,0,0,0
1608628,0,0,0,0
2961893,0,0,0,0
271065,0,0,0,0
2903890,0,0,0,0
2976680,0,0,0,0
3078265,0,0,0,0
2733904,0,0,0,0
119542,24.32717126,0,0,0
3004095,0,0,0,0
3142262,0,0,0,0
2653850,0,0,0,0
2528019,41.35619114,0,0,0
2781021,0,0,154.7987616,0
2830992,0,0,0,0
85874,0,0,0,0
2981789,0,201.5863293,0,0
1005665,80.27966516,0,89.62033567,0
470868,0,0,0,0
2419844,0,0,0,0
2921619,197.0500872,0,0,0
1702221,0,0,97.76763891,0
34070,29.19260551,0,0,0
93973,0,0,0,0
2929514,128.9340077,0,0,0
2720714,0,93.03984431,0,0
3073064,0,0,0,0
3435412,0,0,0,0
550984,51.08705965,0,0,0
1967783,0,124.0531258,0,0
2778082,0,116.2998054,0,0
1420916,0,0,0,0
3402778,29.19260551,0,0,0
944492,43.78890827,0,0,0
555317,51.08705965,0,0,0
2762611,0,0,0,0
61858,0,0,0,0
86183,0,0,0,0
2822760,41.35619114,108.546485,0,0
2921587,0,0,0,0
2903578,0,0,0,0
46165,0,0,0,0
1967666,0,0,0,0
3421654,29.19260551,0,0,0
3060183,0,0,0,0
2571148,36.49075689,0,81.47303243,0
3428204,0,131.8064461,162.9460649,0
2748871,0,0,244.4190973,0
1851505,26.75988839,0,0,0
256325,0,100.7931647,0,0
2609668,58.38521103,0,0,0
2879620,0,0,0,0
683846,46.2216254,0,0,0
35790,294.3587723,0,0,0
656179,34.05803977,100.7931647,0,0
3415679,0,0,0,0
573600,0,0,0,0
2983836,31.62532264,0,0,0
33918,0,0,0,0
2942997,128.9340077,0,0,0
2949664,31.62532264,0,0,0
1521117,0,0,0,0
2613773,0,0,0,0
2911208,0,0,0,0
2831662,0,0,0,0
59310,0,201.5863293,0,0
543877,43.78890827,0,0,0
2975700,34.05803977,93.03984431,0,0
1667239,46.2216254,93.03984431,0,0
3075199,26.75988839,147.3130868,0,0
2903808,0,0,0,0
1895,46.2216254,0,0,0
1267766,0,0,0,0
3016093,0,0,187.3879746,0
2903680,0,0,0,0
2977320,0,0,0,0
2903879,0,0,0,0
650378,0,93.03984431,0,0
129817,34.05803977,0,0,0
2776706,99.74140217,0,0,0
1855880,0,0,0,0
2903682,0,0,130.3568519,0
3073562,0,0,0,0
3237298,0,0,0,0
1470176,34.05803977,0,0,0
1776741,114.3377049,0,0,0
1585697,0,0,0,0
3240102,0,0,0,0
889300,0,0,0,0
1969821,0,0,0,0
1778675,0,0,0,0
1813451,0,0,0,0
2770234,34.05803977,0,0,0
3404065,24.32717126,0,0,0
13076,0,0,0,0
2565531,0,0,0,0
2954532,0,0,0,0
3434353,65.6833624,0,0,0
3077923,0,0,0,0
3234144,0,0,0,0
2975720,0,0,0,0
2842348,0,0,0,0
2758710,0,0,114.0622454,0
1292359,289.493338,0,0,0
2860336,0,0,0,0
135079,0,93.03984431,114.0622454,0
1725411,0,0,0,0
1971397,0,0,0,0
2740464,26.75988839,0,0,0
3094835,60.81792815,0,0,0
905,0,0,0,0
1234606,0,77.53320359,0,0
67351,0,0,0,0
29389,55.9524939,0,0,0
2994492,0,0,0,0
1702238,0,0,146.6514584,0
2714932,0,0,0,0
2293571,0,0,0,0
1658665,0,108.546485,0,0
2854261,0,0,0,0
2954726,0,0,0,0
3048353,0,0,0,0
2975866,65.6833624,0,0,0
1552990,0,0,0,0
81032,0,0,0,0
3047825,0,0,81.47303243,0
3230971,38.92347402,0,0,0
2724469,0,0,0,0
3237706,0,0,0,0
1858653,116.7704221,0,0,0
1082851,0,0,0,0
2714939,24.32717126,0,0,0
2742132,0,0,0,0
322509,0,0,0,0
630515,31.62532264,0,0,0
3411354,165.4247646,0,0,0
3416606,0,0,0,0
359110,0,147.3130868,0,0
2724151,0,0,0,0
2743575,0,0,0,0
3114394,0,0,0,0
302406,26.75988839,0,0,0
2060066,0,0,0,0
1938606,51.08705965,108.546485,0,0
2067958,0,0,0,0
3151598,0,0,285.1556135,0
1670830,0,0,0,0
2014920,0,0,0,0
2883107,119.2031392,0,0,0
3028298,70.54879666,0,89.62033567,0
517398,0,0,0,0
1076596,26.75988839,0,0,239.4320671
2839983,43.78890827,0,0,0
2867233,0,0,0,0
2916410,0,0,0,0
3081768,26.75988839,0,0,0
2734103,0,0,0,0
1446794,0,0,0,0
2583231,43.78890827,0,0,0
2364787,0,0,0,0
3131938,29.19260551,0,0,0
291990,36.49075689,0,0,0
1472345,63.25064528,0,0,0
3416710,0,0,0,119.7160336
2867021,0,0,0,0
1002689,65.6833624,0,0,0
2588535,24.32717126,0,0,0
2108399,48.65434252,0,89.62033567,0
2921385,0,0,0,0
2027919,0,0,0,0
3021710,0,0,0,0
1274,0,0,0,0
2587849,34.05803977,0,0,0
3256999,0,0,0,0
1296669,0,0,0,0
2903564,0,0,0,0
2823317,34.05803977,147.3130868,0,0
931099,0,0,0,0
3077584,155.6938961,0,0,0
2264,26.75988839,0,0,0
3095606,0,0,0,0
538220,51.08705965,0,0,0
3082531,0,0,0,0
40988,0,0,0,0
418701,0,0,0,0
187327,41.35619114,85.28652395,0,0
1608996,24.32717126,0,0,0
1796921,48.65434252,0,0,0
2950872,0,0,0,0
1852374,46.2216254,0,0,0
2907159,0,0,0,0
2810513,0,0,0,0
2726434,65.6833624,0,0,0
2547399,46.2216254,0,0,0
2702,0,0,0,0
2587851,0,0,0,0
2975672,0,0,0,0
2942449,0,0,97.76763891,0
1464011,0,0,0,0
2678261,0,0,0,0
485898,0,93.03984431,0,0
2714941,0,0,0,0
3049543,0,0,0,0
3382192,0,0,0,0
2739433,0,0,0,0
2978392,0,0,0,0
187491,0,108.546485,0,0
945844,0,0,0,0
3238798,55.9524939,0,0,0
3058394,31.62532264,0,0,0
2903643,0,0,0,0
3133285,0,0,0,0
2004644,126.5012906,0,0,0
1819725,0,0,0,179.5740504
3233335,0,0,0,0
2575923,0,0,0,0
2698684,0,0,0,0
54297,0,0,0,0
1849967,75.41423091,0,0,0
699041,265.1661667,0,0,0
1670831,0,0,0,0
1792846,34.05803977,0,0,0
475662,0,0,0,0
2678259,0,0,0,0
2937800,0,170.5730479,0,0
35768,0,77.53320359,146.6514584,0
1432056,82.71238229,0,0,0
47878,0,0,138.5041551,0
2921379,0,0,0,0
1854057,0,0,105.9149422,0
2587844,0,0,0,0
1216297,38.92347402,0,0,0
1690220,0,0,0,0
50339,48.65434252,0,0,0
2509457,0,0,0,0
2567934,136.2321591,0,0,0
68278,0,147.3130868,0,0
1429914,0,124.0531258,0,0
2058133,0,0,0,0
2675772,0,0,0,131.6876369
1938607,0,0,0,0
3236805,41.35619114,0,0,0
129958,31.62532264,0,0,0
618,70.54879666,0,0,0
370405,0,0,0,0
2714937,0,0,0,0
1325564,63.25064528,0,97.76763891,0
2742602,0,0,162.9460649,0
3139329,0,0,0,0
3427229,274.8970352,0,0,0
76862,0,0,0,0
134536,0,0,0,0
1545835,177.5883502,0,0,0
1704044,58.38521103,0,0,0
2734193,0,108.546485,114.0622454,0
2903704,75.41423091,0,0,0
391905,24.32717126,0,0,0
3040201,0,0,0,0
29468,155.6938961,0,0,0
3096079,0,0,0,0
1884907,55.9524939,0,0,0
886343,0,0,0,0
1756988,0,0,0,0
47879,0,0,0,0
2026194,0,93.03984431,0,0
700274,131.3667248,0,0,0
3108822,29.19260551,0,0,0
631362,0,0,0,0
2710756,55.9524939,0,0,0
2493681,0,0,0,0
2857060,0,0,0,0
2952527,0,0,0,0
2985511,0,0,0,0
2994495,0,0,0,0
1056807,0,0,0,0
1982042,0,0,0,0
83555,31.62532264,0,0,0
3046383,53.51977677,0,0,0
2867410,26.75988839,0,0,0
682798,0,0,0,0
2860237,0,0,0,0
3406419,0,0,0,0
2715735,0,0,0,0
2999067,0,0,0,0
1911,0,0,0,0
312285,0,77.53320359,0,119.7160336
75294,70.54879666,0,0,0
36822,0,0,0,0
2560058,0,0,0,0
3417741,65.6833624,0,0,0
241368,68.11607953,0,0,0
2736649,0,0,0,0
3056733,0,0,0,0
3050126,0,0,0,0
35701,41.35619114,77.53320359,0,0
3158972,34.05803977,0,0,0
525917,46.2216254,0,0,0
39691,34.05803977,0,0,0
2995166,43.78890827,0,0,0
754429,0,0,0,0
3073271,43.78890827,0,0,0
3089814,0,0,0,0
40318,0,0,0,0
1763828,0,0,0,0
2280,0,0,0,0
2774190,48.65434252,0,0,0
2923375,53.51977677,108.546485,0,0
29288,0,0,0,0
142649,0,100.7931647,0,0
1505596,0,0,0,0
3058419,0,0,0,0
2820002,0,0,0,0
3060313,0,0,0,0
3036128,0,0,0,0
1544730,26.75988839,0,0,0
1643322,0,0,0,0
1436133,0,0,0,0
1198456,0,0,0,0
2057791,0,0,0,0
3452799,0,0,0,0
1849580,29.19260551,0,0,0
53409,41.35619114,0,0,0
48221,0,0,0,0
1679444,48.65434252,0,0,0
2903651,0,0,0,0
2978974,0,0,0,0
337191,0,0,0,0
1385715,38.92347402,0,0,0
3432289,43.78890827,0,0,0
116759,0,0,0,0
84405,80.27966516,0,0,0
345370,0,0,0,0
3402868,0,0,0,0
446860,0,0,0,0
33914,0,0,0,0
2591109,0,0,0,0
348043,0,0,0,0
3403457,0,0,0,0
2674997,36.49075689,0,0,0
3035514,0,155.0664072,0,0
1286180,0,0,0,0
2676077,0,0,0,0
237612,0,0,0,0
2764186,0,0,0,131.6876369
546871,0,0,0,0
3061286,31.62532264,0,0,0
2966552,97.30868504,0,0,0
2654218,214.0791071,0,0,0
3062783,0,0,0,0
381829,0,0,0,0
1416806,77.84694803,0,0,0
3051092,0,0,0,0
307486,0,0,0,0
3389872,0,0,0,0
2709403,0,0,0,0
33865,90.01053367,0,0,0
1620215,34.05803977,0,0,0
3435000,158.1266132,0,0,0
521720,0,0,0,0
1903186,0,0,0,0
43771,80.27966516,0,0,0
491950,31.62532264,0,0,0
2654248,0,0,0,0
3456954,70.54879666,0,0,0
180400,0,0,0,0
2975809,0,0,0,0
1141883,0,0,0,0
1404799,0,0,0,0
2998080,0,0,0,0
1664560,0,0,0,0
712633,0,0,0,0
362257,0,0,0,0
39689,0,0,0,0
2493678,0,0,0,0
3457357,26.75988839,0,0,0
2806442,143.5303104,0,0,0
68192,0,0,0,0
1376,34.05803977,0,0,0
3069105,0,0,0,0
1821625,0,0,0,0
3064349,143.5303104,0,0,0
3239931,0,0,0,0
2482769,0,0,0,0
1016987,24.32717126,0,0,0
3341793,170.2901988,0,0,0
2939413,0,0,0,0
1045317,0,93.03984431,0,0
1076550,41.35619114,0,0,0
665007,0,0,0,0
3069708,0,0,0,0
92404,0,0,0,0
166935,0,0,0,0
2811227,0,0,0,0
3430558,0,0,0,0
712122,0,0,0,0
1653478,0,0,0,0
3344655,43.78890827,0,0,0
3110539,92.44325079,0,0,0
2991715,48.65434252,0,0,0
1944,0,0,0,0
3003483,0,0,0,0
3073268,0,0,0,0
2975987,0,0,0,0
3016103,0,0,0,0
338188,55.9524939,0,0,0
2840180,34.05803977,0,81.47303243,0
649841,60.81792815,0,0,0
3040605,128.9340077,0,0,0
3388492,0,0,0,0
2733867,0,0,138.5041551,0
870,0,147.3130868,0,0
2903574,0,0,0,0
3040935,29.19260551,0,0,0
28091,31.62532264,0,0,0
607711,0,0,0,0
278153,0,0,0,0
28047,0,0,0,0
1470200,31.62532264,0,0,0
955,107.0395535,0,0,0
3047737,0,155.0664072,0,0
100225,0,0,81.47303243,0
2011015,0,85.28652395,0,0
1936990,29.19260551,0,0,143.6592403
3120520,0,0,0,0
2949637,0,0,0,0
357233,0,85.28652395,81.47303243,0
1562974,36.49075689,0,0,0
3062779,55.9524939,0,0,0
3453405,0,0,0,0
1806891,41.35619114,0,0,0
3133329,0,0,105.9149422,0
2714938,0,0,0,0
2831895,0,0,0,0
3240934,0,0,0,0
416273,51.08705965,0,0,0
3400272,0,0,0,0
80852,0,0,0,0
511746,46.2216254,0,0,0
2493673,0,0,0,0
1607,34.05803977,0,0,0
3110231,0,0,0,0
575200,0,0,0,0
1803865,0,0,0,0
2975896,114.3377049,0,0,0
86173,24.32717126,0,0,0
3042152,46.2216254,0,0,0
301585,48.65434252,0,0,0
2006110,53.51977677,0,0,0
2059672,0,0,0,0
2806553,0,85.28652395,0,0
2724527,0,0,0,0
3101273,31.62532264,0,0,0
3395918,0,0,0,0
3424769,0,0,0,0
2742603,0,0,0,0
2497989,48.65434252,0,0,0
2903652,0,0,0,0
1415657,0,0,0,0
2980557,0,147.3130868,0,0
1389020,0,0,0,0
1930622,0,0,0,0
2819979,0,0,0,0
1565,99.74140217,0,0,0
3391424,0,0,0,0
2898276,29.19260551,131.8064461,0,0
2584940,46.2216254,147.3130868,0,0
1192162,24.32717126,0,0,0
65700,38.92347402,0,0,0
1578165,0,0,0,0
3024400,0,0,0,0
1871025,92.44325079,0,0,0
3081984,0,0,0,0
767452,0,0,0,0
623,0,0,0,0
2954025,0,0,0,0
3028374,0,0,0,0
2138101,0,77.53320359,0,0
1967782,48.65434252,85.28652395,0,0
370324,0,0,0,0
299146,0,0,0,0
3133089,0,0,0,0
3137398,0,0,0,0
220927,29.19260551,0,0,0
553510,29.19260551,93.03984431,0,0
2293567,0,0,0,0
428712,0,0,0,0
2126346,0,0,0,0
2954012,0,0,0,0
1266771,0,0,0,0
2885078,41.35619114,0,0,0
2034769,90.01053367,0,0,0
152500,0,0,0,0
3404048,0,0,0,0
3238807,102.1741193,0,0,0
2487887,0,0,0,0
2758572,0,0,0,0
3023518,0,0,0,0
2963406,31.62532264,0,0,0
1526572,0,0,0,0
3230989,0,0,0,0
3389970,0,0,0,0
2942909,0,0,0,0
1641402,0,0,0,0
85693,0,0,0,0
2872646,0,0,0,0
3075837,0,0,0,0
3445771,0,0,0,0
2978127,0,0,0,0
3076764,0,0,0,0
1924941,0,0,0,0
2016596,0,0,0,0
2879149,36.49075689,0,0,0
2729725,0,0,0,0
2962064,29.19260551,0,0,0
769,0,0,0,0
3239891,0,0,0,0
2994951,0,0,0,0
1515595,0,0,130.3568519,0
67332,0,0,0,0
2905879,0,0,0,0
2487928,0,0,0,0
75659,0,108.546485,0,0
3114999,0,0,0,0
2547601,0,0,0,0
28094,0,0,0,0
2884264,0,0,0,0
90245,31.62532264,0,0,0
2953881,0,0,0,0
3405419,0,0,114.0622454,0
55510,0,0,0,0
3459196,0,0,0,0
2903822,0,0,0,0
57497,36.49075689,0,0,0
2705472,31.62532264,0,0,0
164393,36.49075689,93.03984431,0,0
454662,99.74140217,0,0,0
212663,0,0,0,0
68909,0,124.0531258,0,0
2850562,0,0,0,0
2811415,0,0,0,0
487698,0,0,0,0
2989732,0,0,0,0
451876,0,0,0,0
1176646,0,0,0,0
2851959,0,0,0,0
2871688,0,0,0,0
1586233,0,0,0,179.5740504
3133336,77.84694803,0,0,0
2930091,55.9524939,0,0,0
3384159,0,0,0,0
2964606,0,0,0,0
1804990,43.78890827,0,0,0
1534348,41.35619114,0,0,0
2971264,24.32717126,0,0,0
2109328,0,0,0,0
3060064,0,0,0,0
1536775,238.4062784,0,0,0
2903663,238.4062784,0,0,0
2675794,0,0,0,0
2597769,41.35619114,0,0,0
2078691,0,0,0,0
2382165,43.78890827,0,0,0
402297,0,0,0,0
2819978,0,0,0,0
3409994,0,0,0,0
3131933,51.08705965,0,0,0
391613,0,0,0,0
2870339,46.2216254,0,0,0
2055892,0,0,0,0
2921677,34.05803977,0,0,0
2657486,0,0,0,0
1069221,0,0,0,0
2822847,0,0,0,0
2587808,0,0,0,0
1472,51.08705965,0,0,0
3042028,0,0,236.271794,0
2742135,0,0,0,0
1670455,0,0,0,0
3108176,0,0,0,0
710648,0,0,0,0
622,58.38521103,0,0,0
2759954,60.81792815,0,0,0
2912242,0,0,0,0
128,55.9524939,0,0,0
136857,58.38521103,0,0,0
1071679,0,0,0,0
1914461,0,0,0,0
3243373,0,0,0,0
1545702,87.57781654,0,0,0
265960,31.62532264,0,114.0622454,0
74329,0,0,0,0
1795032,0,0,0,0
63561,0,0,0,0
1173586,34.05803977,0,0,0
2903747,0,0,0,0
2590021,167.8574817,0,0,0
3239963,0,0,0,0
2829499,0,0,0,0
1859,26.75988839,0,0,0
3057122,0,0,0,0
3056444,72.98151378,0,0,0
219314,0,0,0,0
2954741,233.5408441,0,0,0
29489,36.49075689,0,0,0
2975903,31.62532264,0,0,0
2548456,43.78890827,0,0,0
2742137,26.75988839,0,0,0
2917724,0,0,0,0
2867264,34.05803977,100.7931647,0,0
2812647,165.4247646,0,0,0
666685,0,0,0,0
2483403,0,0,0,0
2563897,90.01053367,0,0,0
3394334,0,0,0,0
321984,92.44325079,0,0,0
563,119.2031392,0,0,0
3123041,53.51977677,0,0,0
3042320,0,0,0,0
3388843,41.35619114,0,130.3568519,0
882824,0,0,0,0
2051957,0,77.53320359,138.5041551,0
1653839,0,0,0,0
285562,0,0,0,0
271865,26.75988839,0,0,0
61592,0,0,0,0
2903769,0,0,0,0
2675781,0,93.03984431,114.0622454,0
1268041,0,0,0,0
2964610,0,209.3396497,0,0
1743174,34.05803977,100.7931647,0,0
3113984,0,0,0,0
2994661,0,0,0,0
2903589,0,0,0,0
3004094,72.98151378,0,0,0
2185142,24.32717126,0,97.76763891,0
36818,0,0,0,0
2100821,0,0,0,0
3057057,70.54879666,0,0,0
3453032,0,0,0,0
1985176,0,0,0,0
67258,0,0,0,0
2675877,68.11607953,0,0,0
2230878,46.2216254,0,0,0
1796620,55.9524939,0,0,0
188770,43.78890827,0,0,0
3421955,0,0,0,0
34095,0,93.03984431,0,0
44742,46.2216254,0,0,0
251701,0,0,0,0
3072977,55.9524939,0,97.76763891,0
2020,36.49075689,0,0,0
217,24.32717126,0,0,0
2755400,55.9524939,0,0,0
1907575,46.2216254,0,0,0
3415676,0,0,0,0
255519,0,0,0,0
3060070,0,77.53320359,0,0
2932249,0,0,0,0
3446363,0,0,0,0
2796140,226.2426927,0,0,0
3122054,0,0,0,0
3040076,36.49075689,0,0,0
486698,26.75988839,0,0,0
2579791,0,0,0,0
227605,0,0,0,0
3039157,0,0,0,0
1094,0,0,0,0
1047172,0,0,0,0
1353889,0,0,0,0
2942996,0,0,0,0
2482763,0,0,0,0
873,34.05803977,0,0,0
2711156,0,0,0,0
2903960,0,0,0,0
3385497,0,77.53320359,0,0
720,58.38521103,0,0,0
2565926,143.5303104,0,0,0
120,26.75988839,0,0,0
3453033,0,85.28652395,0,0
2967972,41.35619114,85.28652395,0,0
2059264,58.38521103,0,0,0
2903790,26.75988839,0,0,0
664662,0,0,0,0
3096006,0,0,0,0
1307761,75.41423091,0,0,0
1230341,77.84694803,0,0,0
2026,41.35619114,0,0,0
2874846,26.75988839,0,0,0
3239979,0,0,0,0
2844242,0,0,0,0
38322,0,0,0,0
2975964,0,0,0,0
2878150,0,0,0,0
3240036,82.71238229,0,0,0
1232428,24.32717126,0,0,0
2592655,0,85.28652395,0,0
1389223,0,0,0,0
3420932,0,0,0,0
1102,34.05803977,0,0,0
2867005,0,0,0,0
2975642,0,0,0,0
280,0,0,0,0
63363,0,0,0,0
589382,36.49075689,0,0,0
2341112,0,0,0,0
3373598,0,0,0,0
370526,63.25064528,0,0,0
2975940,0,0,0,0
3133697,0,0,0,0
1395951,0,85.28652395,0,0
1071080,0,0,0,0
1894969,0,0,0,0
2994496,29.19260551,0,0,0
3144669,29.19260551,0,0,0
3241166,34.05803977,0,0,0
3066239,0,0,0,0
2903582,34.05803977,0,0,0
3366811,0,0,0,0
2714844,0,0,0,0
2493677,0,0,0,0
2654282,0,0,0,0
3019934,221.3772585,0,0,0
2903649,46.2216254,0,0,0
2919917,24.32717126,0,0,0
2975985,0,0,0,0
2219057,75.41423091,0,0,0
1224749,0,0,0,0
214851,0,0,0,0
415996,0,0,0,0
2975923,0,0,0,0
477976,75.41423091,0,0,0
2029117,0,0,0,0
3133279,104.6068364,0,0,0
3400273,41.35619114,0,0,0
1866,0,0,0,0
169292,80.27966516,0,0,0
33995,51.08705965,0,0,0
3243370,0,0,0,0
3404117,75.41423091,0,0,0
83265,0,0,0,0
2975972,0,0,0,0
29485,31.62532264,0,0,0
1652545,0,0,0,0
3048622,0,0,0,167.602447
68274,0,0,0,0
53522,34.05803977,0,0,0
2986947,29.19260551,0,0,0
400770,0,0,0,0
152260,29.19260551,0,0,0
372663,0,0,0,0
2831894,0,0,0,0
2937433,218.9445413,0,0,0
3079556,0,0,0,0
2726989,26.75988839,0,0,0
2738867,55.9524939,0,0,0
785,26.75988839,0,0,0
3378087,145.9630276,0,0,0
1606,0,0,0,0
1027966,58.38521103,0,0,0
2949093,0,0,0,0
2057800,0,0,0,0
1004901,60.81792815,0,0,0
2979324,0,0,0,0
3388313,0,0,0,0
2499144,0,0,0,0
2508307,0,0,0,0
163011,43.78890827,0,0,0
568869,0,0,0,0
1751046,46.2216254,0,0,0
1968775,36.49075689,85.28652395,0,0
2806262,0,0,0,0
3384452,0,0,0,0
49118,34.05803977,0,114.0622454,0
3052810,0,0,0,0
2931976,0,0,130.3568519,0
948,65.6833624,0,0,0
2614538,0,0,0,0
2752475,0,0,0,0
47854,97.30868504,0,0,0
2975712,0,0,0,0
1720083,72.98151378,0,89.62033567,0
1049,0,0,0,0
108010,0,0,0,0
2052484,94.87596792,0,0,0
2420509,0,0,0,0
447217,0,0,0,0
2003121,0,0,0,0
1400865,65.6833624,0,0,0
55208,80.27966516,0,0,0
46677,0,0,0,0
518,0,0,0,0
2714934,0,93.03984431,0,0
2304190,0,0,0,0
3417757,0,0,0,0
81479,36.49075689,0,0,0
2498704,0,0,0,0
2789425,0,0,0,0
2683193,0,0,0,0
436397,0,0,0,0
1736306,0,0,0,0
3133304,0,147.3130868,0,0
3177515,0,0,0,0
2798804,29.19260551,0,0,0
2917691,36.49075689,0,0,0
1891094,0,0,0,0
2955235,0,116.2998054,0,0
2871820,0,0,0,0
2864205,63.25064528,0,0,0
3433152,0,0,146.6514584,0
2975783,41.35619114,0,0,0
3066314,34.05803977,0,0,0
2591145,0,0,0,0
2867014,0,0,0,0
3110772,0,0,0,0
3064529,0,0,0,0
2005885,0,0,0,0
2975991,0,0,0,0
412963,0,85.28652395,0,0
187880,0,0,0,0
2067960,0,0,0,0
3457761,0,0,0,0
2740185,0,0,0,0
3240070,0,0,0,0
2752515,0,0,0,0
2173853,70.54879666,0,0,0
2692125,0,0,0,0
2975784,0,0,0,0
3015152,107.0395535,0,0,0
3426242,0,0,0,0
87791,0,0,0,0
3078441,0,0,130.3568519,0
3239995,0,0,0,0
3075430,0,0,0,0
1331682,0,0,0,0
2282738,43.78890827,0,0,0
256821,0,0,0,0
2903835,36.49075689,0,0,0
2758724,0,0,0,0
3141462,0,0,0,0
2716226,0,0,0,0
2962047,24.32717126,0,0,0
686309,0,0,0,0
77125,87.57781654,0,0,0
2795387,0,0,0,0
3377529,0,0,0,0
165096,77.84694803,0,0,0
2493093,0,0,0,0
3026161,0,0,0,0
117567,43.78890827,0,0,0
2668067,34.05803977,0,0,0
2907343,60.81792815,0,0,0
3410987,0,0,0,0
6035,43.78890827,0,0,0
322095,0,0,0,0
136996,0,0,0,0
3015167,0,0,0,0
2973977,0,0,0,0
1842537,29.19260551,0,0,0
3020906,0,0,0,0
3153928,24.32717126,0,0,0
2498452,0,0,0,0
3133302,0,0,0,0
1735038,0,0,0,0
2589074,34.05803977,0,0,0
1628392,87.57781654,0,0,0
2028345,0,0,0,0
483545,0,0,0,0
2849093,167.8574817,0,0,0
3019889,0,0,0,0
2704468,0,0,0,0
3133976,0,0,0,0
1331258,53.51977677,0,0,0
676208,36.49075689,100.7931647,0,0
2842355,0,0,0,0
2982615,0,0,0,0
2903885,24.32717126,0,0,0
2952525,26.75988839,0,0,0
76021,0,0,0,0
2918527,170.2901988,0,0,0
2864211,0,0,0,0
2751170,0,0,0,0
2996004,0,0,0,0
2202000,0,0,0,0
1962974,0,0,0,0
1860122,0,0,0,0
3428176,0,0,0,0
2762323,0,0,0,0
2576928,107.0395535,0,0,0
59748,46.2216254,0,0,0
33992,0,0,0,0
1612435,0,0,0,0
3080983,0,0,0,0
1842532,24.32717126,0,0,0
2587846,0,0,0,0
3084920,0,0,0,0
2820884,0,0,0,0
3342249,36.49075689,0,0,0
39688,0,0,0,0
2654189,0,0,0,0
2898,109.4722707,0,0,0
2486855,31.62532264,0,0,0
227318,0,0,0,0
28117,0,0,130.3568519,0
3240912,0,0,0,0
1046114,0,0,0,0
546114,0,0,0,0
3404063,206.7809557,0,0,0
2975702,0,0,0,0
3120264,24.32717126,0,0,0
2975934,0,0,0,0
3158143,0,0,0,0
2949090,0,0,0,0
2708079,0,0,0,0
3394234,34.05803977,77.53320359,0,0
3229851,0,0,0,0
76853,80.27966516,0,0,0
797277,0,0,0,0
1867408,0,0,0,0
2567881,0,0,0,0
604088,0,0,0,0
2975756,0,0,0,0
76731,0,0,0,0
3095075,0,0,0,0
46189,0,0,0,0
1911587,124.0685734,0,0,0
2903889,0,0,0,0
2816956,0,0,0,0
1582356,0,0,0,0
3078264,29.19260551,0,0,0
2674991,68.11607953,0,0,0
2756133,0,0,0,0
1175444,26.75988839,0,0,0
67367,0,0,0,0
3060047,0,0,0,0
329,0,0,0,0
1703340,0,0,0,0
3350175,48.65434252,0,0,0
1561005,24.32717126,0,0,0
1961713,85.14509941,0,0,0
3003272,75.41423091,0,0,0
637971,34.05803977,0,0,0
569860,0,0,0,0
302484,0,0,0,131.6876369
2845508,0,0,0,0
2762325,0,0,0,0
332657,0,0,0,0
92947,0,0,0,0
712471,85.14509941,0,0,0
1907662,0,0,0,0
3034025,0,0,0,0
2921437,0,0,0,0
1249101,26.75988839,0,0,0
2020377,0,0,0,0
3344656,0,0,0,0
2811423,0,0,0,0
2766701,38.92347402,0,0,0
284035,201.9155215,0,0,0
3108391,0,0,0,0
190721,51.08705965,0,0,0
400065,48.65434252,0,0,0
1906741,0,0,0,0
1434191,0,0,0,0
2714944,0,85.28652395,0,0
68334,0,0,0,0
3415675,26.75988839,0,0,0
2975752,0,0,0,0
2603206,0,0,0,0
3131937,116.7704221,0,0,0
3092262,0,0,0,0
3136632,0,0,0,0
1736226,43.78890827,0,0,0
203192,0,0,0,0
3064286,0,0,0,0
119206,38.92347402,0,97.76763891,0
2878152,0,0,0,0
1960,0,0,0,0
396595,0,0,0,0
2697043,0,0,0,0
3108543,0,0,0,0
