"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"208199",193.210742517284,134.076916665761,0,257.085930972427,130.191381330556,641.354540790149,0,279.314101718909,658.703671175127,450.173411870629,0,828.827406559577,0,579.710144927536,0,369.483847130074,320.099419113701,268.66947548391,111.613827047569,48.5050495000249,77.0169783928867,279.904417824728,328.416812021515,449.692580847748,374.775949160828,371.119704061965,801.467301675375,406.567690657342
"1655500",655.236431145572,583.415772518581,763.334499538819,664.138655012104,234.344486395001,1282.7090815803,346.398784939647,131.850134972901,0,95.1070588459075,0,0,0,0,0,0,0,0,166.059596339066,84.5729068205562,2949.75027244756,54.4258590214749,55.9524938999618,0,130.356851882027,0,0,135.522563552447
"2500547",0,83.3451103597972,445.278458064311,214.238275810356,121.511955908519,0,133.230301899864,186.498546178775,292.757187188945,190.214117691815,0,670.955519595848,0,0,0,0,112.976265569542,195.395982170117,236.839096418013,114.422168051341,3731.47260313536,215.111728513448,126.501290556435,317.886134737201,366.628645918201,347.17649734829,169.541159969791,57.2630550221608
"754423",588.032694617821,456.586256753672,699.723291243917,642.714827431069,373.215293147594,513.083632632119,333.07575474966,204.714683247399,146.378593594473,355.066353024721,392.419380900718,592.019576113983,0,355.306217858813,0,369.483847130074,160.049709556851,250.351102155462,160.615019409917,103.228695089797,0,155.502454347071,272.464318121553,217.09297006443,89.6203356688936,0,369.907985388635,511.54995819797
"114524",260.414479045035,108.711013512779,0,0,130.191381330556,416.880451513597,186.52242265981,392.948099623186,453.773640142866,133.149882384271,253.918422935759,0,748.876684972541,598.410472183263,0,546.193513148806,301.270041518778,348.04909324052,193.282480984815,60.9422416795184,50.0610359553764,463.915655468762,773.604046095124,426.432619769416,382.923252403454,335.204893991452,524.036312633899,221.417146085688
"2904242",0,0,0,792.681620498318,0,0,0,0,424.497921423971,247.27835299936,346.252394912398,0,3394.90763854219,0,0,0,348.343485506087,311.412346583623,78.9463654726709,181.583005820606,0,152.91074677462,48.6543425217059,0,1075.44402802672,0,616.513308981058,290.132812112281
"47466",268.814946111004,112.334713963205,0,257.085930972427,182.267933862778,0,826.027871779157,476.221869079755,190.292171672815,107.788000025362,0,0,0,691.912108461898,1872.92222690453,690.774148982313,602.540083037555,500.702204310924,125.225269370444,27.3618227948858,0,225.478558803253,187.319218708568,193.833008986098,277.008310249307,419.006117489315,0,55.3542865214221
"196",117.606538923564,163.066520269168,381.667249769409,0,633.598055808705,737.557721908671,639.505449119348,254.158483862237,453.773640142866,95.1070588459075,0,0,0,486.208508648901,0,449.806422593134,178.879087151774,158.75923551322,127.947557835018,27.3618227948858,0,344.697107136008,238.406278356359,496.212503004412,545.869317255988,442.949324202991,739.815970777269,538.272717208312
"235986",714.039700607354,431.22035360069,922.362520276073,1285.42965486214,399.253569413705,1186.50590046178,639.505449119348,406.827061199281,0,0,530.920338865677,0,0,635.811126694717,0,289.161271667015,141.220331961927,0,174.226461732791,164.170936769315,84.7186762321754,145.135624057266,58.3852110260471,0,0,0,0,28.6315275110804
"373",394.821952100537,293.519736484503,0,428.476551620713,190.947359284815,0,253.137573609742,215.123904429471,0,310.683058896631,646.337803836476,0,0,0,1498.33778152362,417.67739240791,856.736680569024,647.249190938511,743.184750828937,448.982637679717,107.823769750041,132.17708619501,299.224206508491,108.546485032215,130.356851882027,0,0,103.073499039889
"1492737",512.428491024101,239.164229728114,0,492.748034363819,555.483227010372,737.557721908671,399.690905699592,353.046085091913,380.584343345629,291.66164712745,507.836845871517,513.083632632119,0,0,0,257.032241481791,414.246307088319,348.04909324052,155.170442480767,77.1105915128601,0,199.561483078741,262.733449617212,449.692580847748,456.248981587095,514.778944344016,0,106.891036041367
"365349",327.618215572786,202.927225223854,318.056041474508,278.509758553463,199.626784706852,0,186.52242265981,186.498546178775,863.633702207389,475.535294229538,415.502873894878,828.827406559577,549.17623564653,317.905563347359,608.699723743972,0,103.56157677208,0,78.9463654726709,22.3869459230884,720.108747973491,189.194652788937,34.0580397651941,317.886134737201,366.628645918201,215.488860423076,154.128327245264,259.592516100462
"197482",613.234095815727,2406.13709908284,604.306478801565,664.138655012104,0,737.557721908671,0,105.827082017723,439.135780783418,158.511764743179,346.252394912398,0,649.026460309536,0,0,0,0,79.3796177566099,0,14.9246306153923,0,176.236114926681,167.857481699885,162.819727548323,285.155613491934,311.261687277777,0,272.953895605633
"549",268.814946111004,210.174626124706,0,856.953103241425,269.062188083149,0,399.690905699592,263.700269945803,614.790093096786,272.640235358268,923.339719766395,0,0,0,0,0,489.563817468014,512.914453196556,362.064365788456,277.349385602706,739.362992571712,261.76246481757,469.514405334462,418.679299409972,195.535277823041,287.318480564102,0,97.3471935376734
"2831149",0,0,0,0,0,0,0,0,1112.47731131799,1325.15835325298,0,5722.85590243517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3027472",285.615880242942,202.927225223854,0,1413.97262034835,269.062188083149,448.948178553104,146.553332089851,89.3458151461108,322.03290590784,177.533176512361,2908.52011726414,0,0,0,0,0,640.198838227402,293.093973255175,136.114423228743,184.070444256505,0,28.508783296963,145.963027565118,0,0,215.488860423076,231.192490867897,0
"79880",604.833628749758,326.133040538337,0,685.56248259314,512.086099900187,0,559.567267979429,410.296801593305,380.584343345629,196.554588281542,0,631.487547854916,0,561.009817671809,795.991946434424,208.838696203955,0,470.171582096843,193.282480984815,52.2362071538729,0,500.199561483079,233.540844104188,465.199221566636,187.387974580414,0,0,164.154091063528
"157687",436.824287430381,184.808722971724,1049.58493686588,514.171861944855,407.932994835742,0,319.752724559674,366.057611569502,322.03290590784,120.468941204816,0,0,0,635.811126694717,1357.86861450578,417.67739240791,0,103.804115527874,125.225269370444,101.984975871847,0,585.725911373968,145.963027565118,139.559766469991,236.271794036174,311.261687277777,0,229.052220088643
"1537215",1016.45651498223,576.168371617729,1463.05779078274,1392.54879276732,668.315757496854,1571.31862493586,772.735751019212,143.126791253478,0,63.4047058972717,0,0,0,0,0,0,94.146887974618,0,87.1132308663955,208.944828615492,0,0,29.1926055130236,0,0,0,0,0
"3052091",0,50.7318063059635,0,0,0,0,0,25.155617856672,556.238655658996,285.321176537723,0,0,0,2805.04908835905,0,3036.19335250365,301.270041518778,262.563351041094,138.836711693318,62.1859608974678,0,121.810255905206,160.55933032163,0,179.240671337787,0,0,99.2559620384121
"2545455",336.018682638755,141.324317566613,477.084062211762,257.085930972427,225.665060972964,609.286813750641,373.044845319619,149.19883694302,658.703671175127,317.023529486358,484.753352877357,868.295378300509,0,0,0,0,367.17286310101,427.42871099713,185.11561559109,57.2110840256704,0,139.952208912364,116.770422052094,310.132814377757,431.807071859215,287.318480564102,585.687643532005,269.136358604156
"60550",168.009341319377,119.582114864057,0,0,2898.92809096038,0,692.797569879293,105.827082017723,761.168686691258,545.280470716537,1431.17656563791,0,0,0,0,0,197.708464746698,164.865359956036,111.613827047569,174.12069051291,0,98.484887753145,97.3086850434118,0,0,383.091307418803,0,120.252415546538
"1915309",394.821952100537,279.024934682799,1304.02977004548,557.019517106926,564.162652432409,481.015905592612,506.275147219484,726.910612547969,0,0,0,0,0,710.612435717625,889.638057779651,305.225786759627,0,0,57.1680577560721,23.6306651410378,0,77.7512271735356,133.799441934691,348.899416174977,285.155613491934,275.346877207264,0,131.70502655097
"33028",226.812610781159,108.711013512779,0,385.628896458641,121.511955908519,0,173.199392469823,130.115264775889,702.617249253469,209.235529460997,484.753352877357,1144.57118048703,948.577134298552,673.211781206171,0,369.483847130074,122.390954367003,177.077608841668,0,18.6557882692403,0,311.004908694142,136.232159060777,209.339649704986,334.039432947694,167.602446995726,570.274810807478,313.038034121146
"1492771",630.035029947665,616.029076572414,0,0,0,0,0,32.0950986447194,1668.71596697699,735.494588408352,0,0,0,0,0,0,2071.2315354416,842.645173108628,626.126346852218,667.877220038804,53.9118848750207,72.5678120286332,0,0,0,0,0,0
"979",613.234095815727,340.627842340041,604.306478801565,1349.70113760524,477.368398212038,1026.16726526424,346.398784939647,375.599397653068,0,145.830823563725,0,0,0,0,0,0,254.196597531469,195.395982170117,185.11561559109,131.834237102632,0,272.129295107374,277.329752373724,364.406056893865,472.543588072348,347.17649734829,0,219.50837758495
"209247",0,0,0,0,0,0,0,83.2737694565693,790.444405410153,456.513882460356,530.920338865677,1341.9110391917,1647.52870693959,579.710144927536,1170.57639181533,385.548362222686,254.196597531469,134.334737741955,54.4457692914972,79.5980299487588,100.122071910753,49.2424438765725,46.2216253956206,0,0,0,215.77965814337,66.8068975258543
"3369658",0,3598.33454727298,0,0,0,0,0,17.3487019701186,483.04935886176,2174.78141227642,0,0,0,0,0,0,979.127634936027,177.077608841668,416.510135079954,135.56539475648,0,0,0,0,0,0,0,0
"2027857",562.831293419914,402.230749997282,636.112082949016,535.595689525891,260.382762661112,481.015905592612,293.106664179701,169.149844208656,395.222202705076,348.725882434994,438.586366889038,592.019576113983,698.951572641039,299.205236091632,468.230556726132,208.838696203955,160.049709556851,238.13885326983,84.3909424018207,84.5729068205562,0,108.85171804295,148.395744691203,162.819727548323,0,0,0,202.329461078302
"2961995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726.17377632582,2888.19686145204,0,82.0854683846575,0,0,282.195186625894,0,0,0,0,0
"2782665",176.409808385346,181.185022521298,667.917687096466,364.205068877606,95.4736796424077,352.744997434582,0,44.2391900238024,248.843609110604,323.364000076086,438.586366889038,473.615660891187,0,0,561.876668071358,883.548330093656,0,0,136.114423228743,138.052833192378,477.505266035898,59.6092741663773,85.1450994129854,0,309.597523219814,239.432067136752,1186.78811978854,528.728874704618
"58343",310.817281440848,170.31392117002,0,749.833965336247,303.779889771297,0,239.814543419755,213.389034232459,439.135780783418,443.832941280902,1800.51245354447,0,0,0,0,0,160.049709556851,250.351102155462,503.623365946349,601.960101487488,188.691597062572,220.295143658351,296.791489382406,333.392775456089,0,0,678.164639879163,53.4455180206834
"1896175",378.021017968599,257.282731980244,0,0,2603.82762661112,897.896357106208,1292.33392842868,159.608058125091,0,0,0,0,0,0,0,0,0,183.183733284484,0,0,0,339.513691991105,0,728.81211378773,342.186736190321,754.211011480768,0,0
"1074311",0,97.8399121615011,0,0,0,0,0,138.789615760949,0,145.830823563725,3324.02299115902,0,0,1103.31930808789,842.815002107038,417.67739240791,301.270041518778,195.395982170117,54.4457692914972,52.2362071538729,0,318.780031411496,51.0870596477912,356.652736534421,162.946064852534,203.517257066239,0,169.880396565744
"2724135",445.22475449635,253.659031529818,1145.00174930823,428.476551620713,937.377945580003,384.812724474089,639.505449119348,230.737736202577,204.930031032262,164.852235332906,0,0,0,0,795.991946434424,0,225.952531139083,274.775599926726,138.836711693318,83.3291876026068,61.6135827143094,132.17708619501,214.079107095506,240.352931142762,285.155613491934,299.29008392094,0,347.395867134442
"2778370",403.222419166506,293.519736484503,0,985.496068727639,520.765525322224,0,812.704841589171,98.0201661311701,1610.1645295392,798.899294305623,0,2407.54627619687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308354",126.007005989533,115.958414413631,445.278458064311,257.085930972427,433.971271101853,352.744997434582,519.59817740947,141.391921056467,380.584343345629,202.895058871269,530.920338865677,394.679717409322,0,392.706872370266,515.053612398745,497.99996787097,0,85.485742199426,133.392134764168,54.7236455897717,0,355.063937425812,162.992047447715,341.146095815533,391.070555646081,275.346877207264,323.669487215055,500.097347193538
"2049305",369.62055090263,344.251542790467,0,492.748034363819,746.430586295187,481.015905592612,586.213328359402,219.461079922,0,133.149882384271,554.003831859837,0,998.502246630055,336.605890603086,655.522779416585,160.645150926119,131.805643164465,116.016364413507,59.8903462206469,84.5729068205562,0,139.952208912364,109.472270673838,178.32636826721,342.186736190321,275.346877207264,200.366825418844,208.055766580518
"2779362",0,409.478150898134,0,0,0,0,0,143.126791253478,2634.81468470051,1065.19905907416,0,0,0,0,0,0,498.978506265475,512.914453196556,155.170442480767,482.56305656435,0,259.170757245119,228.675409852018,480.705862285524,325.892129705068,538.722151057691,0,177.515470568698
"33011",0,0,1812.91943640469,0,0,0,0,18.2161370686245,161.01645295392,0,507.836845871517,710.42349133678,0,0,0,192.774181111343,0,0,73.5017885435212,2501.11934729615,1748.28540951853,0,0,0,0,0,0,164.154091063528
"2907623",134.407473055502,170.31392117002,508.889666359212,299.933586134499,546.803801588335,384.812724474089,812.704841589171,104.092211820712,468.411499502313,336.04494125554,1408.09307264375,434.147689150255,748.876684972541,224.403927068724,0,0,0,152.653111070404,92.5578077955452,33.5804188846326,0,158.094161919522,90.0105336651559,201.586329345542,211.829884308294,191.545653709401,0,175.60670206796
"117187",663.63689821154,286.272335583651,0,471.324206782784,399.253569413705,1186.50590046178,0,323.553291742712,0,0,0,0,0,0,0,0,423.660995885781,439.640959882762,220.505365630564,70.8919954231133,0,655.70201583015,262.733449617212,356.652736534421,725.109988593775,861.955441692306,0,532.546411706095
"2918453",193.210742517284,177.561322070872,413.47285391686,214.238275810356,381.894718569631,0,599.536358549388,293.193063295004,570.876515018444,412.130588332266,369.335887906558,1065.63523700517,798.801797304044,430.10752688172,0,0,348.343485506087,305.306222140807,127.947557835018,74.6231530769614,0,199.561483078741,124.06857343035,124.053125751103,0,227.460463779914,200.366825418844,221.417146085688
"2315449",285.615880242942,224.66942792641,604.306478801565,535.595689525891,581.521503276483,962.031811185223,266.460603799728,303.602284477075,161.01645295392,69.7451764869989,0,0,0,0,561.876668071358,257.032241481791,244.781908734007,232.032728827013,168.781884803641,59.6985224615691,46.210187035732,277.312710252277,501.139727973571,279.119532939982,130.356851882027,502.807340987178,385.320818113161,219.50837758495
"947919",0,0,0,685.56248259314,130.191381330556,3142.63724987173,0,78.0691588655337,204.930031032262,272.640235358268,1315.75910066711,0,0,0,0,192.774181111343,178.879087151774,225.926604384197,114.336115512144,139.296552410328,69.315280553598,57.0175665939261,102.174119295582,139.559766469991,89.6203356688936,155.630843638889,493.210647184846,49.627981019206
"28110",0,155.819119368317,1017.77933271842,0,407.932994835742,0,612.859388739375,117.103738298301,0,0,0,552.551604373051,1897.1542685971,0,0,192.774181111343,0,0,125.225269370444,55.967364807721,0,380.981013150324,150.828461817288,348.899416174977,415.512465373961,191.545653709401,955.595628920639,257.683747599724
"1542",907.250443124638,543.555067563895,954.168124423523,1242.58199970007,659.636332074817,737.557721908671,426.336966079565,490.968265754356,0,0,0,0,0,280.504908835905,608.699723743972,0,0,134.334737741955,87.1132308663955,22.3869459230884,0,126.993671050108,111.904987799924,147.313086829435,97.7676389115203,0,200.366825418844,49.627981019206
