,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_023_MCAV_S31
1501662,0,47.10810586,0,0,0,0,0
1936081,168.0093413,115.9584144,0,299.9335861,112.8325305,448.9481786,0
3230488,0,47.10810586,0,0,0,0,0
86304,218.4121437,177.5613221,0,257.085931,147.5502322,0,199.8454528
28223,159.6088743,105.0873131,0,235.6621034,182.2679339,352.7449974,239.8145434
200415,0,0,0,0,104.1531051,0,133.2303019
1353260,268.8149461,181.1850225,477.0840622,278.5097586,286.4210389,513.0836326,319.7527246
3019969,0,0,0,0,0,0,0
1173032,0,101.4636126,0,235.6621034,164.909083,0,173.1993925
689904,151.2084072,148.5717185,667.9176871,235.6621034,460.0095474,352.7449974,439.6599963
2735723,336.0186826,308.0145383,604.3064788,599.8671723,598.8803541,0,839.350902
496057,378.021018,210.1746261,318.0560415,342.7812413,355.8564423,0,466.3060566
1486245,411.6228862,213.7983266,0,492.7480344,147.5502322,0,266.4606038
3374196,0,115.9584144,0,0,295.1004643,0,0
171284,201.6112096,134.0769167,349.8616456,0,321.1387406,0,226.4915132
248906,394.8219521,192.0561239,318.0560415,407.052724,86.79425422,609.2868138,0
324079,0,0,0,0,0,0,0
2925845,109.2060719,39.86070495,0,0,0,0,0
394958,252.014012,257.282732,604.3064788,321.3574137,112.8325305,0,0
3243376,0,0,0,0,0,0,0
170861,92.40513773,79.72140991,477.0840622,0,225.665061,0,0
2954511,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0
3060302,134.4074731,65.22660811,0,0,173.5885084,0,173.1993925
2219224,327.6182156,188.4324234,0,921.224586,164.909083,0,0
68569,504.028024,318.8856396,0,771.2577929,0,737.5577219,0
1752063,142.8079401,65.22660811,0,0,95.47367964,0,0
45658,0,253.6590315,0,0,86.79425422,0,0
2984951,92.40513773,61.60290766,413.4728539,0,0,0,0
2795974,0,0,0,407.052724,199.6267847,0,0
75985,0,170.3139212,0,0,0,0,0
837,327.6182156,141.3243176,508.8896664,235.6621034,303.7798898,384.8127245,213.168483
158327,966.0537126,384.1122477,667.9176871,685.5624826,190.9473593,416.8804515,373.0448453
2026186,739.2411018,152.1954189,0,0,0,0,0
2502779,126.007006,86.96881081,0,0,0,0,0
312279,100.8056048,57.97920721,0,0,0,0,173.1993925
1217282,285.6158802,170.3139212,0,342.7812413,381.8947186,1058.234992,359.7218151
305,0,68.85030856,0,0,260.3827627,0,0
3037479,0,68.85030856,0,0,0,0,0
1481672,243.6135449,181.1850225,604.3064788,299.9335861,243.0239118,0,0
1249,0,54.35550676,0,0,0,0,0
2892442,924.0513773,753.7296937,0,0,1440.78462,0,786.0587812
1871111,0,61.60290766,0,0,260.3827627,0,0
691,142.8079401,376.8648468,0,0,164.909083,0,0
2885764,302.4168144,141.3243176,540.6952705,385.6288965,572.8420779,448.9481786,532.9212076
3234137,0,65.22660811,0,0,0,0,0
3382641,243.6135449,206.5509257,381.6672498,299.9335861,295.1004643,0,452.9830265
2813371,235.2130778,0,0,0,0,865.8286301,692.7975699
2293862,0,130.4532162,0,471.3242068,0,0,719.4436303
2070537,436.8242874,188.4324234,0,557.0195171,303.7798898,577.2190867,319.7527246
135577,369.6205509,333.3804414,0,407.052724,251.7033372,641.3545408,0
3038772,0,112.334714,0,0,0,0,0
2724896,134.4074731,108.7110135,0,0,182.2679339,448.9481786,0
1892382,0,0,0,0,147.5502322,0,0
2493630,151.2084072,365.9937455,0,0,0,0,0
1396826,0,311.6382387,0,0,0,0,0
2057808,336.0186826,210.1746261,0,321.3574137,277.7416135,0,186.5224227
1580,0,43.48440541,0,0,0,0,0
206042,100.8056048,119.5821149,0,0,130.1913813,0,0
5059,462.0256886,163.0665203,0,921.224586,0,0,0
2903876,361.2200838,376.8648468,3053.337998,0,0,0,0
2201271,394.8219521,195.6798243,0,321.3574137,416.6124203,0,532.9212076
39152,92.40513773,86.96881081,413.4728539,0,130.1913813,384.8127245,0
3239929,159.6088743,72.47400901,0,342.7812413,112.8325305,513.0836326,226.4915132
1337936,0,72.47400901,0,342.7812413,0,0,159.8763623
2911539,0,0,0,0,0,0,0
3096220,0,0,0,0,0,0,0
3101350,0,141.3243176,0,321.3574137,0,0,0
221066,84.00467066,213.7983266,0,0,0,0,0
1055487,0,0,0,0,0,0,0
137591,0,0,0,0,0,0,0
29507,672.0373653,115.9584144,0,0,763.7894371,0,239.8145434
28080,0,90.59251126,0,0,295.1004643,0,173.1993925
1497,210.0116766,250.0353311,0,214.2382758,234.3444864,416.8804515,173.1993925
1755241,117.6065389,130.4532162,0,0,95.47367964,0,0
3065157,344.4191497,630.5238784,699.7232912,299.9335861,286.4210389,320.6772704,0
1005962,92.40513773,65.22660811,0,0,130.1913813,0,439.6599963
2856523,294.0163473,231.9168288,0,0,164.909083,513.0836326,0
2497456,344.4191497,192.0561239,413.4728539,514.1718619,746.4305863,0,452.9830265
111844,0,0,795.1401037,0,798.5071388,0,1012.550294
3133334,352.8196168,184.808723,1081.390541,0,269.0621881,0,639.5054491
554880,445.2247545,293.5197365,477.0840622,792.6816205,173.5885084,609.2868138,186.5224227
2929803,0,57.97920721,0,0,225.665061,0,0
76761,386.421485,235.5405293,0,1156.886689,581.5215033,0,426.3369661
1312072,126.007006,115.9584144,0,0,0,0,0
3126507,201.6112096,105.0873131,0,557.0195171,199.6267847,0,133.2303019
3045158,134.4074731,184.808723,349.8616456,321.3574137,269.0621881,384.8127245,0
80850,176.4098084,137.7006171,0,471.3242068,269.0621881,1443.047717,199.8454528
2486578,0,0,0,0,0,0,0
2878915,176.4098084,72.47400901,0,0,0,320.6772704,173.1993925
167642,159.6088743,148.5717185,318.0560415,278.5097586,581.5215033,0,479.6290868
2792977,168.0093413,0,0,0,0,0,0
2602015,193.2107425,365.9937455,0,0,0,0,0
29575,0,0,0,0,0,0,0
401619,218.4121437,119.5821149,413.4728539,257.085931,121.5119559,0,186.5224227
435897,159.6088743,86.96881081,0,0,338.4975915,0,0
1751286,0,86.96881081,0,0,130.1913813,0,173.1993925
1983719,344.4191497,188.4324234,0,257.085931,173.5885084,0,319.7527246
454,134.4074731,83.34511036,0,257.085931,147.5502322,0,0
182710,193.2107425,126.8295158,445.2784581,0,295.1004643,0,373.0448453
208224,310.8172814,387.7359482,0,0,0,0,0
221027,352.8196168,333.3804414,0,728.4101378,164.909083,416.8804515,506.2751472
384636,260.414479,173.9376216,318.0560415,257.085931,147.5502322,0,226.4915132
2593672,0,413.1018513,318.0560415,0,347.1770169,673.4222678,0
204042,0,394.9833491,0,0,0,0,413.0139359
312277,0,36.2370045,381.6672498,0,364.5358677,416.8804515,133.2303019
2305508,336.0186826,119.5821149,0,321.3574137,390.574144,0,719.4436303
2169540,420.0233533,141.3243176,413.4728539,428.4765516,338.4975915,0,612.8593887
2831780,0,76.09770946,0,0,0,0,0
216934,268.8149461,206.5509257,890.5569161,364.2050689,0,0,0
3420668,142.8079401,152.1954189,0,749.8339653,0,0,0
703,218.4121437,206.5509257,0,257.085931,0,513.0836326,0
1031542,319.2177485,119.5821149,636.1120829,214.2382758,286.4210389,545.1513597,279.783634
2038411,210.0116766,166.6902207,636.1120829,278.5097586,277.7416135,0,0
1499683,386.421485,221.0457275,0,321.3574137,0,0,239.8145434
386487,92.40513773,0,0,0,0,0,0
3036126,319.2177485,246.4116306,0,257.085931,95.47367964,0,439.6599963
2487064,327.6182156,188.4324234,763.3344995,428.4765516,190.9473593,0,359.7218151
3238630,0,0,0,0,0,0,0
3109030,243.6135449,148.5717185,826.9457078,278.5097586,95.47367964,481.0159056,0
1933929,0,0,0,0,0,0,399.6909057
2672570,201.6112096,112.334714,0,385.6288965,0,0,159.8763623
1935204,201.6112096,637.7712793,0,0,216.9856356,0,266.4606038
2107,0,0,604.3064788,0,0,0,0
29581,252.014012,137.7006171,0,514.1718619,216.9856356,0,266.4606038
47478,310.8172814,271.7775338,0,385.6288965,0,0,373.0448453
180957,0,166.6902207,0,0,0,0,0
1608473,0,0,0,0,0,0,0
2907205,0,0,699.7232912,0,0,0,466.3060566
538381,260.414479,409.4781509,0,0,0,0,0
150055,302.4168144,181.1850225,0,428.4765516,755.1100117,1058.234992,0
1616788,285.6158802,235.5405293,477.0840622,278.5097586,251.7033372,320.6772704,253.1375736
3394321,504.028024,253.6590315,572.5008747,557.0195171,321.1387406,416.8804515,413.0139359
2862509,327.6182156,159.4428198,0,428.4765516,95.47367964,0,146.5533321
1014,0,97.83991216,0,0,260.3827627,0,0
2267264,0,94.21621171,0,0,0,0,0
2975666,0,0,0,0,0,0,0
1302,134.4074731,47.10810586,0,278.5097586,243.0239118,0,199.8454528
2809031,0,68.85030856,0,0,0,0,0
1795355,184.8102755,188.4324234,540.6952705,0,277.7416135,0,0
2109558,126.007006,61.60290766,0,0,0,0,0
2875540,0,97.83991216,0,0,199.6267847,0,0
221345,0,50.73180631,0,0,216.9856356,0,0
1882682,151.2084072,86.96881081,0,0,95.47367964,0,0
2778065,260.414479,126.8295158,0,0,234.3444864,0,213.168483
3136677,0,86.96881081,0,0,130.1913813,0,186.5224227
1620392,218.4121437,152.1954189,0,364.2050689,216.9856356,384.8127245,346.3987849
42444,100.8056048,275.4012342,0,0,199.6267847,0,0
1617967,0,0,0,0,0,0,0
1623,235.2130778,163.0665203,349.8616456,0,581.5215033,737.5577219,719.4436303
137816,344.4191497,202.9272252,0,642.7148274,0,0,159.8763623
3039392,210.0116766,105.0873131,413.4728539,235.6621034,321.1387406,0,626.1824189
3417654,126.007006,68.85030856,0,0,0,0,0
476,201.6112096,86.96881081,0,0,347.1770169,448.9481786,159.8763623
2728022,252.014012,86.96881081,0,621.2909999,0,865.8286301,199.8454528
343403,0,54.35550676,0,0,0,0,173.1993925
1117707,109.2060719,315.2619392,0,235.6621034,130.1913813,0,0
762210,0,0,0,0,0,0,0
2946865,117.6065389,206.5509257,0,0,130.1913813,0,199.8454528
332158,92.40513773,68.85030856,0,0,147.5502322,0,186.5224227
2583805,0,83.34511036,0,0,0,0,0
59610,235.2130778,224.6694279,0,321.3574137,0,0,159.8763623
2605989,117.6065389,68.85030856,572.5008747,321.3574137,104.1531051,0,0
2045,0,97.83991216,0,471.3242068,0,0,0
1940789,0,0,0,0,0,0,0
2563664,487.2270898,286.2723356,540.6952705,0,156.2296576,0,0
1961,151.2084072,108.7110135,0,685.5624826,0,0,0
2746225,0,50.73180631,0,0,130.1913813,0,199.8454528
1402,0,0,0,0,0,0,0
873191,294.0163473,1420.490577,0,492.7480344,0,0,0
3132260,159.6088743,119.5821149,445.2784581,299.9335861,876.6219676,0,439.6599963
3153519,394.8219521,257.282732,318.0560415,364.2050689,182.2679339,0,146.5533321
1124835,0,0,0,0,164.909083,0,159.8763623
2885633,0,57.97920721,0,0,0,0,0
2482728,0,61.60290766,0,0,0,0,359.7218151
3423948,0,54.35550676,0,0,0,0,0
1784713,184.8102755,115.9584144,318.0560415,0,156.2296576,0,173.1993925
2681549,151.2084072,141.3243176,540.6952705,0,0,0,173.1993925
1702097,268.8149461,199.3035248,477.0840622,385.6288965,442.6506965,384.8127245,572.8902982
3135773,193.2107425,126.8295158,0,214.2382758,130.1913813,545.1513597,0
47951,210.0116766,413.1018513,0,0,121.5119559,384.8127245,0
2202148,336.0186826,384.1122477,0,0,0,0,0
136073,277.2154132,134.0769167,0,299.9335861,0,609.2868138,0
320324,0,50.73180631,0,0,216.9856356,0,0
2322,428.4238204,144.948018,508.8896664,342.7812413,251.7033372,609.2868138,306.4296944
1926,0,0,0,0,0,0,0
78331,168.0093413,43.48440541,985.9737286,578.4433447,251.7033372,0,319.7527246
37734,226.8126108,173.9376216,0,0,0,0,413.0139359
2708346,0,0,0,0,0,0,0
134537,184.8102755,119.5821149,1081.390541,0,0,737.5577219,159.8763623
363952,0,0,0,0,295.1004643,0,306.4296944
2970906,420.0233533,376.8648468,0,0,0,0,0
3404064,201.6112096,68.85030856,604.3064788,299.9335861,190.9473593,641.3545408,213.168483
1737490,0,79.72140991,0,0,0,0,266.4606038
375,0,0,0,0,0,0,0
1703338,0,0,0,0,0,0,0
142864,294.0163473,199.3035248,0,407.052724,104.1531051,0,199.8454528
1190813,109.2060719,83.34511036,0,0,0,0,0
67824,226.8126108,126.8295158,0,449.9003792,216.9856356,0,213.168483
1184,0,0,0,0,0,0,0
1589,327.6182156,221.0457275,381.6672498,342.7812413,0,481.0159056,0
1442558,0,112.334714,0,0,390.574144,0,0
3298609,0,65.22660811,0,0,147.5502322,0,146.5533321
3034016,0,0,0,0,0,0,0
1115758,0,72.47400901,0,0,0,0,133.2303019
280147,0,0,0,0,0,0,0
1917485,0,250.0353311,0,0,0,0,0
2583814,235.2130778,148.5717185,445.2784581,214.2382758,269.0621881,0,373.0448453
2421,0,76.09770946,0,0,95.47367964,0,146.5533321
216946,327.6182156,184.808723,699.7232912,364.2050689,251.7033372,577.2190867,159.8763623
538966,84.00467066,86.96881081,0,0,121.5119559,320.6772704,359.7218151
3093870,218.4121437,126.8295158,0,0,138.8708068,448.9481786,279.783634
656519,0,47.10810586,413.4728539,0,251.7033372,0,319.7527246
143361,159.6088743,152.1954189,0,385.6288965,121.5119559,0,0
2840469,109.2060719,101.4636126,0,0,0,0,0
92172,268.8149461,351.4989437,445.2784581,364.2050689,0,0,199.8454528
554,0,0,0,0,295.1004643,0,0
3442644,193.2107425,322.5093401,0,0,0,1026.167265,213.168483
2954672,0,47.10810586,0,0,0,0,0
3003262,0,0,0,0,95.47367964,0,0
67581,0,65.22660811,0,0,156.2296576,897.8963571,0
3035696,126.007006,101.4636126,0,0,225.665061,0,0
2917790,109.2060719,72.47400901,0,0,329.818166,0,0
3234142,512.428491,279.0249347,0,557.0195171,0,0,253.1375736
882626,142.8079401,141.3243176,477.0840622,0,147.5502322,416.8804515,226.4915132
1582439,193.2107425,76.09770946,922.3625203,385.6288965,225.665061,416.8804515,466.3060566
3231488,0,36.2370045,0,0,0,0,0
158847,277.2154132,221.0457275,0,257.085931,312.4593152,0,0
2666025,168.0093413,115.9584144,0,0,147.5502322,0,0
54910,109.2060719,79.72140991,0,0,0,0,0
61645,0,0,0,0,0,0,0
3350173,0,0,858.751312,0,243.0239118,0,266.4606038
146017,361.2200838,188.4324234,0,1156.886689,251.7033372,737.5577219,626.1824189
29495,210.0116766,293.5197365,0,321.3574137,156.2296576,513.0836326,0
51365,285.6158802,224.6694279,540.6952705,471.3242068,442.6506965,416.8804515,612.8593887
1564138,294.0163473,898.6777117,0,257.085931,225.665061,545.1513597,199.8454528
2601894,0,0,636.1120829,321.3574137,95.47367964,0,199.8454528
51101,226.8126108,144.948018,0,0,451.3301219,0,1025.873325
2692425,126.007006,36.2370045,0,0,0,0,186.5224227
1309,159.6088743,0,0,0,147.5502322,0,253.1375736
1348114,92.40513773,123.2058153,0,0,0,0,0
1338,512.428491,308.0145383,0,449.9003792,216.9856356,1090.302719,479.6290868
3450747,0,0,0,0,208.3062101,0,373.0448453
61624,176.4098084,94.21621171,540.6952705,364.2050689,312.4593152,320.6772704,479.6290868
2840371,428.4238204,177.5613221,0,428.4765516,0,0,0
2781243,504.028024,337.0041419,445.2784581,514.1718619,0,0,173.1993925
2552945,0,126.8295158,0,214.2382758,243.0239118,0,0
38286,0,0,0,0,0,0,0
40543,344.4191497,177.5613221,381.6672498,385.6288965,555.483227,609.2868138,519.5981774
2024842,176.4098084,460.2099572,0,0,0,0,0
5661,0,0,0,0,694.3540338,0,0
631,0,112.334714,0,0,0,0,0
156976,436.8242874,264.5301329,349.8616456,1285.429655,0,833.760903,266.4606038
2839759,344.4191497,94.21621171,0,428.4765516,772.4688626,994.0995382,692.7975699
3415987,369.6205509,217.422027,0,449.9003792,650.9569067,0,359.7218151
1263979,0,0,0,0,86.79425422,0,0
2939494,352.8196168,108.7110135,731.5288954,299.9335861,225.665061,481.0159056,0
3060017,176.4098084,144.948018,477.0840622,407.052724,0,0,0
2962693,252.014012,210.1746261,349.8616456,342.7812413,216.9856356,0,466.3060566
1325095,0,0,0,0,0,0,0
271097,0,130.4532162,0,0,130.1913813,0,253.1375736
38027,126.007006,68.85030856,0,0,0,0,199.8454528
2975872,764.442503,351.4989437,0,1906.720655,0,0,532.9212076
29382,0,79.72140991,0,0,234.3444864,0,0
1324350,226.8126108,108.7110135,0,214.2382758,555.483227,0,452.9830265
633,235.2130778,166.6902207,0,0,416.6124203,0,0
1202712,327.6182156,271.7775338,0,471.3242068,0,0,279.783634
2774747,445.2247545,257.282732,0,535.5956895,173.5885084,577.2190867,0
866807,159.6088743,173.9376216,636.1120829,0,0,0,266.4606038
2915619,0,148.5717185,0,321.3574137,156.2296576,0,0
3143118,0,0,0,0,0,0,0
550542,193.2107425,224.6694279,0,599.8671723,581.5215033,0,666.1515095
1583,84.00467066,65.22660811,0,0,277.7416135,0,146.5533321
1883156,0,119.5821149,0,0,147.5502322,0,0
2528011,117.6065389,0,0,449.9003792,147.5502322,0,0
1462994,142.8079401,47.10810586,0,0,0,0,0
312539,0,36.2370045,0,0,0,0,133.2303019
2662364,277.2154132,173.9376216,349.8616456,257.085931,138.8708068,0,146.5533321
266748,0,0,0,0,0,0,0
160453,0,47.10810586,0,0,0,0,0
2564040,176.4098084,119.5821149,0,0,225.665061,0,519.5981774
1529,352.8196168,271.7775338,349.8616456,299.9335861,164.909083,0,0
77022,0,0,0,0,0,0,0
2871165,285.6158802,159.4428198,0,0,0,0,0
643214,151.2084072,43.48440541,349.8616456,0,95.47367964,0,266.4606038
2742195,184.8102755,101.4636126,0,235.6621034,0,0,0
1920034,151.2084072,108.7110135,508.8896664,0,216.9856356,0,146.5533321
187145,243.6135449,177.5613221,508.8896664,364.2050689,555.483227,0,293.1066642
40520,252.014012,97.83991216,0,0,138.8708068,0,0
292566,176.4098084,112.334714,636.1120829,492.7480344,173.5885084,0,159.8763623
2609667,0,590.6631734,0,0,0,0,0
3137178,260.414479,105.0873131,0,0,460.0095474,0,439.6599963
2963431,0,0,0,0,0,1956.131349,0
5663,126.007006,57.97920721,0,0,0,0,0
147322,0,0,0,0,0,0,0
65093,0,0,0,0,0,0,0
106649,0,0,0,0,0,0,266.4606038
506591,151.2084072,322.5093401,0,342.7812413,0,0,0
2587855,0,398.6070495,0,0,0,0,0
2507161,184.8102755,94.21621171,0,0,0,0,159.8763623
1905730,403.2224192,282.6486351,0,471.3242068,199.6267847,0,466.3060566
115808,100.8056048,57.97920721,0,0,0,0,0
2806205,0,0,0,0,182.2679339,0,0
591197,134.4074731,72.47400901,349.8616456,0,260.3827627,0,213.168483
2686361,193.2107425,130.4532162,0,0,0,0,359.7218151
2703789,117.6065389,105.0873131,413.4728539,0,381.8947186,0,413.0139359
482564,0,65.22660811,0,0,0,609.2868138,0
3003260,92.40513773,0,0,0,260.3827627,0,173.1993925
2740837,117.6065389,126.8295158,0,342.7812413,182.2679339,0,359.7218151
162156,310.8172814,213.7983266,0,235.6621034,364.5358677,448.9481786,186.5224227
40216,168.0093413,141.3243176,0,342.7812413,529.4449507,737.5577219,399.6909057
1600,151.2084072,43.48440541,0,0,347.1770169,929.9640841,159.8763623
3039153,0,0,0,0,0,0,0
2930219,151.2084072,141.3243176,0,235.6621034,416.6124203,0,279.783634
2763023,0,0,0,0,0,0,0
3160967,218.4121437,119.5821149,349.8616456,0,112.8325305,0,0
519472,218.4121437,101.4636126,0,364.2050689,460.0095474,577.2190867,572.8902982
2843630,0,0,0,0,0,0,0
946333,184.8102755,159.4428198,0,471.3242068,156.2296576,0,0
3025190,92.40513773,0,0,0,164.909083,352.7449974,0
718,0,126.8295158,0,0,225.665061,0,626.1824189
1050646,0,50.73180631,0,0,303.7798898,0,0
1816219,92.40513773,94.21621171,0,0,0,0,146.5533321
3036714,495.6275569,221.0457275,0,1606.787069,199.6267847,0,226.4915132
1761453,92.40513773,86.96881081,0,0,182.2679339,0,159.8763623
1912064,0,0,0,0,0,0,0
1353,478.8266228,239.1642297,1081.390541,0,538.1243762,0,0
487316,294.0163473,188.4324234,349.8616456,278.5097586,190.9473593,0,0
1513297,84.00467066,57.97920721,0,0,182.2679339,352.7449974,0
3447508,134.4074731,68.85030856,0,0,121.5119559,2565.418163,226.4915132
3040203,0,0,0,0,0,0,0
392416,226.8126108,108.7110135,0,514.1718619,0,513.0836326,186.5224227
1287055,126.007006,101.4636126,0,0,95.47367964,352.7449974,146.5533321
270918,226.8126108,478.3284595,0,0,199.6267847,0,186.5224227
43,0,0,0,342.7812413,0,0,0
392734,470.4261557,264.5301329,540.6952705,492.7480344,529.4449507,0,679.4745397
2929799,218.4121437,159.4428198,0,364.2050689,156.2296576,0,0
1580596,0,347.8752432,0,0,0,0,0
2909339,0,57.97920721,0,0,295.1004643,0,239.8145434
171281,235.2130778,119.5821149,667.9176871,278.5097586,173.5885084,481.0159056,266.4606038
2896848,495.6275569,202.9272252,0,449.9003792,0,0,146.5533321
2602016,193.2107425,416.7255518,0,0,0,0,0
2986837,100.8056048,94.21621171,0,0,286.4210389,0,0
1685010,92.40513773,68.85030856,0,0,0,0,0
3395267,537.6298922,297.1434369,0,835.5292757,0,0,226.4915132
2824673,285.6158802,184.808723,0,257.085931,216.9856356,0,239.8145434
689,210.0116766,137.7006171,0,449.9003792,0,0,0
528191,378.021018,148.5717185,636.1120829,0,0,1443.047717,319.7527246
2954055,403.2224192,94.21621171,0,0,1336.631515,0,1385.59514
2779360,168.0093413,202.9272252,0,0,433.9712711,0,0
2706887,109.2060719,94.21621171,0,235.6621034,0,0,0
336820,420.0233533,213.7983266,0,0,208.3062101,0,0
39960,302.4168144,188.4324234,0,814.1054481,477.3683982,0,386.3678755
