,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
2898533,1231.8062642481063,114.45576284765937,202.01685681641305,177.00289842246167,125.59724104727165,71.16298101727482,50.82026324896363,0.0,91.52135408535175,191.6180777969396,370.7212588046299,0.0,203.1945079427282,0.0,0.0,143.6988072998994,321.87377819805243,235.96035865974517,61.5447738229562,479.4579190058587,290.8103916246607,0.0,141.2744780819483,0.0,0.0,324.24159890017245,217.16852956545932,369.35123455650154,5415.299335993056
1890426,1220.6857910292,2668.2499713860593,2278.485204749052,5066.707967342965,3809.782978433907,5799.782952907897,3858.7099881177382,1946.331912933318,7892.370887595626,7171.99091182831,1647.6500391316883,3913.3801648321255,7917.328863054159,3667.9766583303563,4990.248938855111,13120.806481921585,2409.5070966803355,4207.959729432122,11926.009505248401,1345.4176298633788,2434.190685450864,5406.443822383226,2130.51027430035,3469.7953070394406,1970.653877202146,1848.1771137309834,1567.6853228006596,3074.8490276828747,118761.6891042639
191412,1207.8544757766153,350.52077372095687,268.2518918381878,228.62874379567964,256.427700471513,254.15350363312433,248.05128490565582,541.2875734193251,371.46902540525116,383.2361555938792,0.0,262.7357707837823,370.1042823242549,381.08848398237467,458.87346564184924,442.1501763073828,383.7026395468308,1101.148340412144,109.41293124081103,398.73286121405596,107.70755245357805,823.3163181294253,364.57929827599565,1073.3899151273092,557.9562182439812,408.5444146142174,359.68537709279207,332.41611110085137,12045.425285051824
85015,1195.87858154087,1166.01808401053,1424.0532529681575,4388.196856723528,4971.55745812117,5868.404398888841,7586.739299309571,1658.412990901762,2637.9684412836677,5707.481317237414,926.8031470115747,3457.049615576083,1857.778358333515,2072.1686316541623,1806.8142709647816,2796.599865144196,1494.8036479028196,1789.3660531697342,2783.1914384381303,1205.9834391320833,861.6604196286244,754.7066249519733,1772.766837867029,1997.00449326011,1210.8837076784273,1491.5113549407934,1241.9325284524707,1505.1062808177437,67630.84139590975
32594,1181.3364242546074,2718.3243676319103,1586.3290887715057,685.8862313870391,811.1488484302961,582.0115233198547,157.30081481822077,575.8378440631119,328.4001528944974,396.9231611508034,3027.556946904477,1368.9916477681288,2271.4243209312117,1024.1753007026318,917.7469312836985,375.8276498612754,378.2471517807621,1514.078968066698,177.7960132663179,716.7406646363092,1055.5340140450649,452.82397497118393,761.0592851511409,773.8392411382926,546.0848093451731,875.4523170304658,1017.9774823380907,1015.7158950303792,27294.57107097314
2024974,1177.059319170413,958.5670138491473,599.4270669470617,110.62681151403854,470.9896539272687,277.0273189601055,108.90056410492207,932.8573073822412,516.8264701290451,602.2282445046673,1276.9287803270586,746.7227169644339,798.2641383464321,1000.3572704537336,975.1061144889297,210.02133374600683,4497.140415162618,648.8909863142992,68.3830820255069,545.5056935627882,937.055706346129,1111.477029474724,663.0785987394671,948.5771342985521,557.9562182439812,778.179837360414,889.0336679085992,664.8322222017027,23072.020716454288
28556,1159.9508988336336,1423.5435504177635,715.3383782351675,1180.0193228164112,1240.2727553418076,396.47946566767394,162.14083988955065,1105.6086606011747,759.088878002035,465.3581889354247,1235.7375293487664,857.3483046628686,878.0905521810754,1167.0834821960225,803.0285648732362,851.1390893917119,1185.6593411589274,1140.475066855435,413.71764625431666,1076.334103890703,1033.9925035543492,617.487238597069,1526.6758115307318,424.36345481777334,308.6566313690109,1102.4214362605865,1017.9774823380907,1015.7158950303792,25263.705073051693
2609812,1158.2400567999555,1423.5435504177635,847.808448278717,752.2623182954621,1266.438847226656,668.423714555117,174.2409025678753,1301.3935275826327,872.1446683427637,520.1062111631217,1112.1637764138898,1092.4276785220422,849.0627653321142,1476.7178754317017,1433.979580130779,431.0964218996982,729.2168647311809,1179.801793298726,468.4241118747222,1330.740346628506,775.4943776657619,864.4821340358966,1155.2606514120612,823.7643534697953,557.9562182439812,894.9068129644761,1187.6403960611058,1292.7293209477552,26640.46772429426
1937968,1141.1316364631764,987.1809545610622,625.9210809557716,649.0106275490261,858.247813823023,437.14402624897383,220.22114074550908,1324.427041345157,995.9676768111806,848.5943445293038,762.0381430984058,636.0971292659992,587.8126836914637,1333.8096939383113,860.3877480784673,453.2039307150674,843.7821078186232,609.5642598710083,307.723869114781,912.4377744346189,646.2453147214683,974.2576431198199,1155.2606514120612,1223.1652521218173,949.7127119046488,914.3613088984865,950.1123168488846,886.4429629356036,23094.26184502172
539738,1139.4207944294983,872.7251917134028,821.314434270007,236.00386456328224,408.1910334036329,371.06411530436156,519.0926889001286,610.3881147068985,500.67564293751246,547.4802222769702,803.2293940766981,829.6919077382599,878.0905521810754,666.9048469691556,831.7081564758519,276.3438601921142,312.78129858793795,747.2078024225264,345.3345642288098,758.32630046845,1044.763258799707,356.770404522751,685.8648048817169,474.28856714927605,605.4418538392136,2023.2675771370764,895.8201844575198,738.7024691130031,19300.893905746838
338190,1134.2882683284645,1137.404143298615,619.297577453594,3628.5594176604645,1240.2727553418076,635.3837590828108,335.17173618959345,921.3405505009789,629.8822604697737,2066.7378390955623,1421.0981587510812,1521.1018308534765,1806.9797313478327,976.5392402048351,487.55305724446487,1525.4181082604707,1600.2764113801475,1101.148340412144,133.34700994973844,1291.6009246688438,1518.6764895954504,1070.311213568253,988.9213465736381,848.7269096355467,795.3843962201433,1660.116986368883,1662.6965544855482,1800.5872684629448,34558.82228540511
2259,1133.4328473116257,872.7251917134028,655.7268467155702,708.0115936898467,826.8485035612051,564.220778065536,235.95122222733113,817.6897385696188,543.7445154482662,739.0983000739099,1112.1637764138898,774.3791138890426,1045.000326562602,1143.265451947124,688.3101984627739,641.1177556457051,976.5323101262945,865.1879817523989,174.37685916504256,1342.9714159909,1249.4076084615053,576.3214226905977,1638.3282216277555,773.8392411382926,771.6415784225272,1154.300092084614,1045.1235485337731,1237.32663576428,24307.04307605543
972,1112.9027429074906,565.1253290603181,360.98094086867246,368.7560383801285,476.22287230423836,228.7381532698119,78.65040740911039,437.63676148796503,328.4001528944974,314.8011278092579,762.0381430984058,580.7843354167819,1567.500489843903,523.9966654757652,458.87346564184924,154.752561707584,147.29816968385447,1002.8315243039169,37.61069511402879,821.9278611529006,1550.9887553315239,246.99489543882757,510.41101758639394,649.0264603095358,296.78522247020277,654.9680297783484,325.752794348189,433.98770060388927,14998.743313697392
213483,1093.2280595201944,2317.729197665102,1288.2714311735194,995.6413036263469,926.2796527236285,800.5835364443417,477.9524757938246,955.8908211447656,769.8560961297234,807.5333278585312,2553.857560654117,1797.6658000995628,1792.465837923352,905.0851494581398,1261.9020305150855,840.0853349840273,1240.2142188196142,2025.3264118294794,629.1243546346634,1636.5170806883646,1615.6132868036707,1221.2525385586475,1446.9240900328577,1048.4273589615577,641.0560805356379,1296.9663956006898,1669.4830710344686,1237.32663576428,35292.259138978196
1644056,1089.8063754528384,1273.3203616802107,1049.82530509513,1076.7676320699752,1198.4070083260503,1245.3521678023094,1748.4590570179153,380.0529770816538,710.636396427437,1204.4564890093345,885.6118960332825,1617.8992200896068,1269.965674642051,547.8146957246635,573.5918320523115,873.246598207081,671.0249952264483,1356.7720622935346,731.6989776729238,795.019508555633,980.1387273275601,521.433668148636,1378.5654716061085,1098.3524712930605,629.1846716368299,888.4219809864726,787.2359196747901,904.9105246634286,27487.97266579728
3141701,1037.625693425662,1166.01808401053,566.3095494361743,118.00193228164112,109.8975859163627,91.49526130792476,70.1803635342831,230.33513762524473,183.0427081707035,136.87005556924254,1194.546278370474,497.8151446429559,711.1807777995485,0.0,0.0,187.9138249306377,134.56869822969423,1061.8216139688534,0.0,344.91615601952077,1217.095342725432,0.0,241.5337851078471,0.0,0.0,220.4842872521173,128.94381442949148,184.67561727825077,9835.27171203259
1046,1023.9389571562384,1738.2968982488267,1371.0652249507375,1430.7734289148984,1475.767582305442,1873.1113217761263,2423.642554468432,771.6227110445698,1060.5709855773111,3189.0722947633517,1173.950652881328,2281.6527462802146,1269.965674642051,1024.1753007026318,2380.406103017093,1569.633125891209,518.271337776525,1789.3660531697342,622.2860464321127,777.8960114482809,1432.510447632588,754.7066249519733,1057.2799650003872,1048.4273589615577,1032.8125741963056,1069.9972763705694,658.2921052452987,923.3780863912538,37742.86945019705
1843491,1023.0835361393993,1273.3203616802107,861.055455283072,1017.7666659291546,1078.0429856557485,457.4763065396238,346.06179260008565,518.2540596568007,296.09849851143207,574.8542333908188,967.994397989867,995.6302892859118,1182.8823140951674,595.4507562224604,487.55305724446487,563.7414747919131,591.0111746574408,786.5345288658173,215.40670838034669,1122.8121674678018,1475.5934686140192,617.487238597069,772.4523882222658,723.9141288067899,676.6703072320622,940.3006368105002,753.3033369301871,831.0402777521284,21745.79254735257
1843490,1016.2401680046877,1416.3900652397847,976.9667665711778,855.514009041898,947.2125262315071,566.7623131018673,227.48117835250386,1646.8962340204998,952.898804300427,711.7242889600614,885.6118960332825,1230.7096631450854,994.20169957692,1619.6260569250924,573.5918320523115,972.7303878762422,1076.5495858375539,1199.4651565203712,820.5969843060826,1367.4335547156888,1098.617035026496,1166.364784016686,792.9599737502906,973.5396904643035,854.741440714184,1854.6619457089867,1832.3594682085632,1745.1845832794695,30377.03209198202
2790998,1006.8305368194591,1022.9483804509557,516.6332731698432,575.2594198730004,753.58344628363,269.4027138511118,91.96047635526752,518.2540596568007,231.49518974530147,410.6101667077277,762.0381430984058,663.7535261906079,1153.8545272462065,619.2687864713588,544.912240449696,508.47270275349024,429.16503759740317,1396.0987887368256,133.34700994973844,1020.0711848236891,1120.1585455172117,439.10203633569347,653.9641162825671,599.101347978033,356.1422669642433,823.5736612064381,739.7303038323458,784.8713734325657,18144.60326177961
4777,984.5895903816461,894.1856472473389,536.5037836763756,523.6335744997824,936.7460894775678,378.6887204133552,193.60100285319479,932.8573073822412,565.2789517036431,520.1062111631217,803.2293940766981,912.6610985120858,725.6946712240292,1357.6277241872097,1147.183664104623,508.47270275349024,778.316254625799,1002.8315243039169,256.4365575956508,797.4657224281119,829.348153892551,754.7066249519733,1011.7075527158879,549.1762356465302,629.1846716368299,687.3921896683656,936.5392837510434,590.9619752904025,20745.12688016347
135616,975.1799591964175,1337.701728282019,1073.0075673527513,1755.2787426894115,1993.8562016254377,1138.607696276397,796.1841242337634,1209.2594725325348,1087.4890308965323,1313.9525334647285,1132.7594019030357,1189.2250677581724,1153.8545272462065,1286.1736334405145,1061.1448892967765,873.246598207081,1605.7318991462162,1533.7423312883436,512.8731151913016,1722.1345662251251,915.5141958554134,1948.5152862396399,1597.3130505717058,1098.3524712930605,1436.4404767557812,1472.056859006783,1486.2471242136126,1911.3926388298953,36617.23518901865
93133,970.0474330953837,1115.9436877646788,662.3503502177476,626.8852652462184,743.1170095296907,673.5067846277794,250.47129744132076,1209.2594725325348,705.2527873635928,711.7242889600614,720.8468921201137,857.3483046628686,653.1252041016263,1429.081814933905,1147.183664104623,630.0640012380205,1011.0837326447295,1022.4948875255625,574.4178890142579,1132.5970229577172,840.1189091379088,1481.9693726329656,1371.7296097634337,1547.678482276585,854.741440714184,1063.5124443925658,848.3145686150756,914.1443055273412,25769.01092314249
28568,968.3365910617057,972.8739842051048,582.868308191618,929.2652167179237,1083.276204032718,665.8821795187857,249.26129117348827,1312.9102844638949,861.3774502150752,629.6022556185158,1173.950652881328,815.8637092759556,406.3890158854564,1571.9899964272954,946.426522886314,431.0964218996982,727.398368809158,865.1879817523989,389.78356754538925,1117.919739722844,592.3915384946793,1564.3010044459081,2912.077144979515,973.5396904643035,712.2845339284866,1115.3911002165933,766.8763700280283,1301.9631018116677,26640.484226653847
76892,967.4811700448669,2138.892068215635,3007.0705899885747,2662.4185971045276,2464.8458555527063,6567.326533879933,5725.749659383236,2430.0357019463318,2686.420922858266,4284.032739317292,2080.1581744037567,2627.357707837823,1865.035305045755,3501.2504465880675,2064.9305953883213,6919.650259210541,5824.6424382393325,1553.405694509989,2489.144185728451,1296.4933524138016,1464.8227133686614,1632.9106976233602,2116.8385506149993,5866.200698951573,4060.0218433923737,1861.14677768699,1472.6740911157713,3471.901604831114,85102.85897524204
35718,945.2402236070538,1330.5482431040402,615.9858257025054,988.2661828587442,1098.975859163627,579.4699882835234,314.60162963644154,506.7373027755384,570.6625607674873,547.4802222769702,988.5900234790131,926.4892969743902,1197.3962075196482,666.9048469691556,1577.3775381438568,630.0640012380205,829.2341404424401,865.1879817523989,201.73009197524533,1005.393901588816,1260.1783637068631,535.1556067841265,925.119969375339,698.9515726410385,641.0560805356379,1044.0579484585555,1370.876342881962,960.3132098469039,23822.045162489343
2762301,938.3968554723422,1216.092480256381,1049.82530509513,523.6335744997824,779.7495381684782,698.9221349910919,396.88205584904927,840.7232523321433,742.9380508105023,506.41920560619747,1338.715656794497,1037.1148846728247,1306.2504082032526,905.0851494581398,860.3877480784673,917.4616158378193,1072.912593993508,1927.0095957212523,164.11939686121653,1108.1348842329285,1529.4472448408083,672.3749931390306,954.7420373602636,549.1762356465302,522.3419915475569,1186.7242519746314,644.7190721474575,821.8064968882159,25212.1067104795
543314,938.3968554723422,293.29289229712714,480.20400390786705,796.5130429010776,847.7813770690836,315.1503445050742,127.05065812240908,863.7567660946678,581.4297788951758,369.5491500369549,720.8468921201137,193.59477847226066,478.9584830078593,690.7228772180541,630.9510152575427,674.2790188687587,1043.8166592411417,943.8414346389807,95.73631483570965,694.7247397839993,527.7670070225324,727.2627476809923,827.1392829636651,574.1387918122816,759.7701695237191,823.5736612064381,800.8089527726314,766.4038117047406,17587.4615074332
31977,938.3968554723422,1402.0830948838275,923.9787385537579,759.6374390630647,915.8132159696892,589.6361284288485,748.9938797882974,1163.192445007486,527.5936882567336,629.6022556185158,1297.5244058162045,843.5201062005642,1400.5907154623765,1047.9933309515304,716.9897900653895,928.5153702455038,972.8953182822487,1042.1582507472078,369.2686429377372,858.6210692400837,1507.9057343500926,1180.0867226521764,1150.7034101836114,1347.9780329505743,1092.1696186903462,687.3921896683656,726.1572707345047,498.624166651277,26268.02188687235
118968,932.4089083544693,550.8183587043607,364.2926926197612,641.6355067814236,722.184136021812,332.94108975939287,244.4212661021584,1036.5081193136014,769.8560961297234,369.5491500369549,762.0381430984058,539.2997400298689,1008.7155930014006,857.4490889603429,1089.824480899392,530.5802115688593,820.1416608323257,688.21771275759,92.3171607344343,790.1270808106752,990.9094825729179,1193.8086612876668,829.4179035778901,2021.9670494258614,1210.8837076784273,920.8461408764898,726.1572707345047,720.2349073851778,21757.55132005588
1892252,907.6016988661394,1466.4644614856356,980.2785183222667,1452.898791217706,1789.760684923621,2582.1995969125433,2020.7104672802204,840.7232523321433,2756.4078406882404,1601.379650160138,1709.436915599127,1797.6658000995628,1640.0699569663059,952.7212099559366,2581.163244235402,840.0853349840273,1389.3308844254916,1435.4255151801165,731.6989776729238,1391.8956934404775,1475.5934686140192,1440.8035567264944,1198.5544430823356,1997.00449326011,902.2270763094164,1608.2383305448554,1391.235892528724,1292.7293209477552,42174.30507676173
